university,user_id,user_name,number_tweets,friends_count,followers_count,created_at
pucv_cl,4319095474,estr33yA,0,3,0,Sun Nov 29 14:54:58 +0000 2015
pucv_cl,153570297,conynicoleza,13375,68,244,Tue Jun 08 22:23:31 +0000 2010
pucv_cl,147198259,perdonoevita,283,577,241,Sun May 23 13:32:29 +0000 2010
pucv_cl,1.18574062455065E+018,Claudioclll,27,9,1,Sun Oct 20 02:13:01 +0000 2019
pucv_cl,1.08721096148273E+018,TomMorenodeLeon,11,57,8,Mon Jan 21 04:51:07 +0000 2019
pucv_cl,2413022072,Polanco197,192,83,4,Wed Mar 26 19:13:01 +0000 2014
pucv_cl,1.14331697873365E+018,valentyne_vale,481,164,14,Tue Jun 25 00:36:24 +0000 2019
pucv_cl,2400674838,jmn_is,21,26,10,Fri Mar 21 00:47:48 +0000 2014
pucv_cl,616719346,duraznoprisko,3616,1942,371,Sun Jun 24 03:21:53 +0000 2012
pucv_cl,1.12794966542356E+018,c_ConiM,12,31,35,Mon May 13 14:52:11 +0000 2019
pucv_cl,1517421840,xavi_boo,2081,249,323,Fri Jun 14 19:58:44 +0000 2013
pucv_cl,1.1791940279562E+018,A_Olavarria_C,18,54,11,Wed Oct 02 00:39:07 +0000 2019
pucv_cl,4266440265,variry2,6,79,4,Tue Nov 24 18:29:57 +0000 2015
pucv_cl,95953837,la_lolo_f,29757,766,552,Thu Dec 10 18:17:22 +0000 2009
pucv_cl,152486795,AaronVera,47,40,26,Sun Jun 06 02:46:49 +0000 2010
pucv_cl,1.02488364659394E+018,Mauro45940293,1,45,0,Thu Aug 02 05:04:37 +0000 2018
pucv_cl,2797895926,Pr0Xalo,0,7,0,Wed Oct 01 12:28:16 +0000 2014
pucv_cl,1.15710307397159E+018,IsaiasRojasPe,137,141,77,Fri Aug 02 01:37:25 +0000 2019
pucv_cl,386879273,nikitoxxxxxxxxx,10,18,2,Sat Oct 08 02:38:04 +0000 2011
pucv_cl,2490716164,Laro079,100,203,34,Thu Apr 17 22:10:06 +0000 2014
pucv_cl,2750346575,CrisTobaL98Art,93,138,15,Sat Aug 23 02:44:53 +0000 2014
pucv_cl,2789345000,Francco94,78,537,52,Thu Sep 04 07:42:36 +0000 2014
pucv_cl,1.1856467374212E+018,Catalin97377188,2,22,1,Sat Oct 19 19:59:54 +0000 2019
pucv_cl,131216115,ramirez_labbe,58,57,59,Fri Apr 09 16:31:24 +0000 2010
pucv_cl,13344442,mmoraga,15,145,56,Mon Feb 11 12:26:54 +0000 2008
pucv_cl,1.17627934895497E+018,diegoalvzz,154,49,21,Mon Sep 23 23:37:14 +0000 2019
pucv_cl,8.17815495365771E+017,BMayersR,266,201,73,Sat Jan 07 19:29:43 +0000 2017
pucv_cl,8.3769388273338E+017,CarolincaroCaro,26,50,9,Fri Mar 03 15:59:20 +0000 2017
pucv_cl,3194300943,NikolasXXI,31,44,1,Wed Apr 22 10:38:19 +0000 2015
pucv_cl,1.09828722591208E+018,MarcelaPazEspi1,19,9,1,Wed Feb 20 18:24:14 +0000 2019
pucv_cl,8.04871438826148E+017,Irkys18,8,102,7,Sat Dec 03 02:14:39 +0000 2016
pucv_cl,868235322,karini_santana,9,17,1,Mon Oct 08 16:08:26 +0000 2012
pucv_cl,1.18541606231939E+018,aniterapias,6,396,7,Sat Oct 19 04:43:26 +0000 2019
pucv_cl,7.89287267030405E+017,migue_menares,2,319,17,Fri Oct 21 02:08:43 +0000 2016
pucv_cl,294237571,gonzaaloo_s,841,51,46,Fri May 06 19:38:08 +0000 2011
pucv_cl,189378837,CoteNilo,32,420,127,Sat Sep 11 02:56:08 +0000 2010
pucv_cl,1.15584313074849E+018,vicente_maira,52,79,41,Mon Jul 29 14:10:51 +0000 2019
pucv_cl,1.0722166456015E+018,ititoaa,25,773,28,Mon Dec 10 19:49:03 +0000 2018
pucv_cl,9.79005235694916E+017,IurisAnalytica,1092,309,1251,Wed Mar 28 14:40:12 +0000 2018
pucv_cl,118865269,pachiolavarria,1004,364,171,Mon Mar 01 23:45:24 +0000 2010
pucv_cl,106382964,Alohomora221b,36835,929,628,Tue Jan 19 11:19:48 +0000 2010
pucv_cl,8.90053874337403E+017,Vyordhy,5,111,10,Wed Jul 26 03:39:14 +0000 2017
pucv_cl,7.03719681111278E+017,raul_iturrieta,255,321,66,Sat Feb 27 23:13:41 +0000 2016
pucv_cl,1487957036,AlcotaI,59,43,39,Thu Jun 06 14:59:29 +0000 2013
pucv_cl,8.28616354974532E+017,ConiMancillaC,310,738,59,Mon Feb 06 14:48:28 +0000 2017
pucv_cl,1.05481376308025E+018,SimbiosisHub,73,240,29,Tue Oct 23 19:16:13 +0000 2018
pucv_cl,9.6775459487189E+017,dexentralize,8573,3453,1136,Sun Feb 25 13:34:10 +0000 2018
pucv_cl,276213090,rosnis68,47,57,34,Sat Apr 02 22:13:10 +0000 2011
pucv_cl,103717212,fedefaz,61,2932,401,Mon Jan 11 01:20:42 +0000 2010
pucv_cl,1.18319116048085E+018,MartinUypan,3,20,0,Sun Oct 13 01:25:18 +0000 2019
pucv_cl,999341077,mapacuprofe_19,83,215,20,Sun Dec 09 13:56:49 +0000 2012
pucv_cl,1.08737774547308E+018,kivitArtem1,254,648,88,Mon Jan 21 15:53:51 +0000 2019
pucv_cl,8.22918429195768E+017,La_Pirincho,1387,531,71,Sat Jan 21 21:26:57 +0000 2017
pucv_cl,384843441,LeonardoGalvez,3493,775,309,Tue Oct 04 12:38:35 +0000 2011
pucv_cl,66381040,umcecl,5962,1749,4135,Mon Aug 17 15:36:30 +0000 2009
pucv_cl,305262475,FCPopina,395,236,156,Wed May 25 22:35:21 +0000 2011
pucv_cl,2182005268,NachoGumera04,3725,359,183,Fri Nov 15 14:28:06 +0000 2013
pucv_cl,2310726188,kcarf95,2124,897,188,Sat Jan 25 21:24:53 +0000 2014
pucv_cl,2530636922,JitukiVilca,1684,359,62,Wed May 28 18:55:25 +0000 2014
pucv_cl,253735450,Papollin,825,85,31,Thu Feb 17 21:28:34 +0000 2011
pucv_cl,1.17473896543543E+018,Rene12348853,1488,363,48,Thu Sep 19 17:36:16 +0000 2019
pucv_cl,286473914,pablo_sanchezh,168,144,116,Sat Apr 23 02:31:46 +0000 2011
pucv_cl,118830959,biancapaz_,4208,1730,632,Mon Mar 01 21:46:44 +0000 2010
pucv_cl,43960653,Elianasb7,3951,786,494,Mon Jun 01 20:09:55 +0000 2009
pucv_cl,1340547300,APalacio_s,5365,977,1202,Wed Apr 10 00:03:43 +0000 2013
pucv_cl,1.10188338232419E+018,CamiAlvarezU,137,119,21,Sat Mar 02 16:34:05 +0000 2019
pucv_cl,926597676,Nortizo_82,20,80,2,Mon Nov 05 01:44:31 +0000 2012
pucv_cl,1.13501821660089E+018,Enzillo3,3032,778,167,Sun Jun 02 03:00:05 +0000 2019
pucv_cl,268949935,batllejorge,19,548,55,Sat Mar 19 20:14:00 +0000 2011
pucv_cl,1532177928,Razeeeek,5,88,4,Wed Jun 19 22:45:23 +0000 2013
pucv_cl,159605883,LaReinaIsabelCR,96733,4043,987,Fri Jun 25 21:19:42 +0000 2010
pucv_cl,39765594,Ucen,13516,1022,12141,Wed May 13 14:55:56 +0000 2009
pucv_cl,1.14474713365397E+018,cmas_app,1160,1565,498,Fri Jun 28 23:19:19 +0000 2019
pucv_cl,1.17910713814218E+018,SofaDaz81320519,12,39,16,Tue Oct 01 18:53:56 +0000 2019
pucv_cl,371816124,GuerraMyriam,754,258,62,Sun Sep 11 15:33:44 +0000 2011
pucv_cl,2428214677,RectoriaGeneral,192,1642,163,Sat Apr 05 03:13:58 +0000 2014
pucv_cl,90894874,U_Academia,8349,860,5398,Wed Nov 18 15:43:34 +0000 2009
pucv_cl,573873444,Foro_Aequalis,1373,515,564,Mon May 07 16:50:10 +0000 2012
pucv_cl,3221246055,danielgonclarke,4999,830,155,Wed Apr 29 12:20:44 +0000 2015
pucv_cl,1.1642532702291E+018,revistaHabitatS,2,118,33,Wed Aug 21 19:09:58 +0000 2019
pucv_cl,1.12557821492609E+018,arnoldojoseort3,18,3918,100,Tue May 07 01:48:53 +0000 2019
pucv_cl,1.16836834526101E+018,cayadoaortico,5620,555,147,Mon Sep 02 03:41:47 +0000 2019
pucv_cl,1.074374169738E+018,nancyga95742090,1660,63,10,Sun Dec 16 18:42:17 +0000 2018
pucv_cl,245116398,MsAbbyJaviera,5312,862,309,Sun Jan 30 22:46:43 +0000 2011
pucv_cl,58357282,consuelosolar,10676,928,7991,Mon Jul 20 02:00:18 +0000 2009
pucv_cl,8.63745862454977E+017,vivi_avs,1,95,6,Sun May 14 13:20:36 +0000 2017
pucv_cl,1.04687654293103E+018,CFTValparaiso,382,205,310,Mon Oct 01 21:36:32 +0000 2018
pucv_cl,8.64218872785895E+017,InsMujerChile,2726,1917,1893,Mon May 15 20:40:10 +0000 2017
pucv_cl,305098773,LAReferenciaAA,849,1793,1851,Wed May 25 16:53:09 +0000 2011
pucv_cl,1.17625338263552E+018,patricialindam2,2487,3833,103,Mon Sep 23 21:54:06 +0000 2019
pucv_cl,1.17476332128065E+018,CamilaHurtubia,0,29,2,Thu Sep 19 19:13:07 +0000 2019
pucv_cl,398750465,Margeo_coyhaiq,997,1286,186,Wed Oct 26 14:01:50 +0000 2011
pucv_cl,1.08533926479838E+018,MonseEscobarC,843,2117,348,Wed Jan 16 00:53:40 +0000 2019
pucv_cl,1.17438833983274E+018,DanielBRRRR,72,374,176,Wed Sep 18 18:23:13 +0000 2019
pucv_cl,1.1748757662969E+018,lvaroParada1,206,90,1,Fri Sep 20 02:40:54 +0000 2019
pucv_cl,122769957,roxmimi,7481,1487,279,Sat Mar 13 21:09:20 +0000 2010
pucv_cl,302129213,GMTelescope,3506,2336,7625,Fri May 20 17:06:16 +0000 2011
pucv_cl,1.17362749977283E+018,MacarenaMoyaM1,0,35,4,Mon Sep 16 15:59:51 +0000 2019
pucv_cl,8.73673073911894E+017,fungeres,114,490,37,Sat Jun 10 22:47:47 +0000 2017
pucv_cl,223684239,Felipe_AbdalaA,299,1553,153,Tue Dec 07 01:53:19 +0000 2010
pucv_cl,3314926725,verowegner,69,128,95,Tue Jun 09 13:16:04 +0000 2015
pucv_cl,1270066710,PalditaLinda,138,195,63,Fri Mar 15 16:09:38 +0000 2013
pucv_cl,47653002,FRosenkranz,129,197,168,Tue Jun 16 15:34:54 +0000 2009
pucv_cl,969234457,EscobaDlPalacio,10407,2183,220,Sun Nov 25 02:38:10 +0000 2012
pucv_cl,1.17165784134788E+018,Matias_EscobarG,9,452,8,Wed Sep 11 05:33:02 +0000 2019
pucv_cl,7.42380996688024E+017,Poder_Liderazgo,12016,5001,1643,Mon Jun 13 15:39:57 +0000 2016
pucv_cl,1521342349,crcmontero,159,1246,54,Sun Jun 16 05:47:58 +0000 2013
pucv_cl,257312343,SebaFlores_,12110,547,338,Fri Feb 25 04:33:46 +0000 2011
pucv_cl,35505803,patobustos,27355,682,619,Sun Apr 26 16:54:46 +0000 2009
pucv_cl,1.00792739757922E+018,TroncosoOviedo,349,306,73,Sat Jun 16 10:06:32 +0000 2018
pucv_cl,206214765,Nicool191,0,4,0,Fri Oct 22 14:13:10 +0000 2010
pucv_cl,1.17111722490138E+018,CesarBaSanhueza,438,598,56,Mon Sep 09 17:44:54 +0000 2019
pucv_cl,367244324,sistemamoda,1976,1501,311,Sat Sep 03 16:50:46 +0000 2011
pucv_cl,1.16783157330095E+018,JMagasich,36,263,25,Sat Aug 31 16:08:47 +0000 2019
pucv_cl,1.17055778374755E+018,LytaParker,62,239,12,Sun Sep 08 04:41:48 +0000 2019
pucv_cl,1.16925606384736E+018,de_economicas,287,111,93,Wed Sep 04 14:29:14 +0000 2019
pucv_cl,4867083269,mikerangela,2136,4375,201,Sun Jan 31 18:49:49 +0000 2016
pucv_cl,1.17051054515129E+018,FundacionCowley,294,971,260,Sun Sep 08 01:34:25 +0000 2019
pucv_cl,334768577,javier_guty,7274,5000,485,Wed Jul 13 16:54:34 +0000 2011
pucv_cl,624246637,angelica0spina,2878,2410,15629,Mon Jul 02 01:17:20 +0000 2012
pucv_cl,9.61921362540581E+017,MaesPiet,125,215,249,Fri Feb 09 11:14:59 +0000 2018
pucv_cl,3018235192,sotoxime7,292,439,26,Wed Feb 04 17:46:35 +0000 2015
pucv_cl,158891468,anitab_jd,165,328,37,Wed Jun 23 23:03:51 +0000 2010
pucv_cl,1.1696657541171E+018,ARoundFatCat,0,12,1,Thu Sep 05 17:37:34 +0000 2019
pucv_cl,1.16717738823461E+018,Psykhe34642773,2,61,32,Thu Aug 29 20:49:26 +0000 2019
pucv_cl,486009568,jorgeinchains,107,240,12,Tue Feb 07 20:34:22 +0000 2012
pucv_cl,4033605922,L4CRIT4CHARL1E,271,112,37,Sat Oct 24 19:00:24 +0000 2015
pucv_cl,546479343,faracenab,431,323,71,Fri Apr 06 00:32:37 +0000 2012
pucv_cl,8.31135924377551E+017,everis_latam,5351,1352,19154,Mon Feb 13 13:40:21 +0000 2017
pucv_cl,7.04282873231237E+017,florian_krammer,6886,816,101597,Mon Feb 29 12:31:36 +0000 2016
pucv_cl,1.16657321568833E+018,ramirez_loayza,597,1078,171,Wed Aug 28 04:48:34 +0000 2019
pucv_cl,229127266,MarcMaciaFarre,28813,1126,976,Tue Dec 21 16:05:39 +0000 2010
pucv_cl,1.14221331040376E+018,premiumjp3,13,72,18,Fri Jun 21 23:30:49 +0000 2019
pucv_cl,382840662,ASECH_ag,27444,5205,63839,Fri Sep 30 19:46:51 +0000 2011
pucv_cl,1312444813,humasabe,29326,1938,198,Fri Mar 29 03:18:26 +0000 2013
pucv_cl,1.16608076718267E+018,ColegioHelp,87,299,87,Mon Aug 26 20:12:09 +0000 2019
pucv_cl,865004431,vaviviza,2294,702,222,Sat Oct 06 17:11:01 +0000 2012
pucv_cl,1.16817259601959E+018,sjsfoq,27,51,2,Sun Sep 01 14:44:00 +0000 2019
pucv_cl,58695484,inescarbacho,15801,1873,2993,Tue Jul 21 03:50:07 +0000 2009
pucv_cl,8.3130601372688E+017,JesusFe24531836,14,1900,63,Tue Feb 14 00:56:13 +0000 2017
pucv_cl,1.12082122183322E+018,freksel,5,20,14,Tue Apr 23 22:46:17 +0000 2019
pucv_cl,2920616843,AgusUndabarrena,1043,681,65,Sun Dec 14 00:34:30 +0000 2014
pucv_cl,317602942,ale_aguilera_m,2348,1100,259,Wed Jun 15 05:29:41 +0000 2011
pucv_cl,1.1381301632612E+018,DegUFRO,134,572,269,Mon Jun 10 17:05:51 +0000 2019
pucv_cl,1.16545166830308E+018,Cristob07308963,45,69,19,Sun Aug 25 02:31:55 +0000 2019
pucv_cl,69439642,chrisortegasilv,3592,1942,776,Thu Aug 27 23:30:24 +0000 2009
pucv_cl,7.93422405964296E+017,Plan_BIM,957,867,2711,Tue Nov 01 12:00:17 +0000 2016
pucv_cl,8.78787934329111E+017,MagdalenaSSA_,2833,1201,331,Sun Jun 25 01:32:25 +0000 2017
pucv_cl,1865435438,testeban89,10,197,19,Sat Sep 14 23:45:11 +0000 2013
pucv_cl,202428976,RojasLaraP,28,93,44,Thu Oct 14 01:04:21 +0000 2010
pucv_cl,2453626569,AlvarezpabloCl,5923,895,351,Wed Apr 02 00:17:00 +0000 2014
pucv_cl,2180299974,cipdhunesco,2561,778,2154,Thu Nov 07 15:22:05 +0000 2013
pucv_cl,3096664629,sherrerak,14,57,12,Thu Mar 19 12:49:32 +0000 2015
pucv_cl,1.01467304609388E+018,jlorenacerdae,103,435,23,Thu Jul 05 00:51:20 +0000 2018
pucv_cl,4825801534,fpuyold,0,20,0,Mon Jan 18 23:33:01 +0000 2016
pucv_cl,1128874171,TatianaRada2,23,102,14,Mon Jan 28 18:34:12 +0000 2013
pucv_cl,1.10964011678661E+018,hurramuchachos,179,769,239,Sun Mar 24 02:16:34 +0000 2019
pucv_cl,1.16617291259384E+018,conifoga,23,44,1,Tue Aug 27 02:18:03 +0000 2019
pucv_cl,1.06962797262842E+018,hub_smartcity,1454,1142,389,Mon Dec 03 16:22:36 +0000 2018
pucv_cl,3388348168,JAZZHONO,8,124,10,Thu Jul 23 00:37:35 +0000 2015
pucv_cl,8.88588482083467E+017,ConConAeroPto,420,1909,208,Sat Jul 22 02:36:18 +0000 2017
pucv_cl,148442196,JorgeLizandra,565,299,258,Wed May 26 18:18:05 +0000 2010
pucv_cl,447753628,isaac_231,32,115,12,Tue Dec 27 07:01:16 +0000 2011
pucv_cl,8.04895609228579E+017,janocabezas007,4371,2597,2532,Sat Dec 03 03:50:42 +0000 2016
pucv_cl,2555870978,Belideus,1342,857,184,Mon Jun 09 01:51:24 +0000 2014
pucv_cl,9.69657679412162E+017,andreaperez2018,244,155,28,Fri Mar 02 19:36:20 +0000 2018
pucv_cl,163233987,NuggetB0X,103,630,37,Mon Jul 05 22:16:37 +0000 2010
pucv_cl,1.16466417727067E+018,catazambranol,309,894,81,Thu Aug 22 22:22:42 +0000 2019
pucv_cl,1.15044211942278E+018,ragemundus,381,68,1,Sun Jul 14 16:29:10 +0000 2019
pucv_cl,3429984155,LEITAT_CHILE,653,2064,752,Tue Aug 18 15:04:51 +0000 2015
pucv_cl,361446616,ROUS_RAULD,13488,1638,2459,Wed Aug 24 20:06:53 +0000 2011
pucv_cl,65369578,chasconcilia,24283,1498,930,Thu Aug 13 14:05:14 +0000 2009
pucv_cl,1.13455571293853E+018,cata_alveal,51,47,8,Fri May 31 20:22:15 +0000 2019
pucv_cl,7.14426668580938E+017,Lizalfolav,263,98,15,Mon Mar 28 12:19:25 +0000 2016
pucv_cl,3161064298,rodrigobravoa,1470,472,391,Sun Apr 12 19:48:02 +0000 2015
pucv_cl,63987626,sebastiansg,1614,132,71,Sat Aug 08 15:47:41 +0000 2009
pucv_cl,43835199,derechouc,19739,838,12359,Mon Jun 01 05:15:22 +0000 2009
pucv_cl,1.16434252180952E+018,Marcelo71103724,15,9,0,Thu Aug 22 01:04:41 +0000 2019
pucv_cl,90419140,recardenas,93929,4951,1719,Mon Nov 16 15:49:04 +0000 2009
pucv_cl,1.13808329466543E+018,NicoleArce,61,207,12,Mon Jun 10 13:59:36 +0000 2019
pucv_cl,120905723,rodrigoinostr,293,241,81,Sun Mar 07 23:19:28 +0000 2010
pucv_cl,1005424206,pvillardr,59,167,76,Wed Dec 12 03:06:30 +0000 2012
pucv_cl,1.163840794027E+018,PSustenta,5,58,17,Tue Aug 20 15:50:53 +0000 2019
pucv_cl,9.98961962116674E+017,FuturoCiudad,74,545,225,Tue May 22 16:21:06 +0000 2018
pucv_cl,9.49358408674828E+017,cet_thinkagro,817,1039,843,Fri Jan 05 19:14:17 +0000 2018
pucv_cl,474834196,IberoVervuert,3460,1190,1579,Thu Jan 26 11:50:23 +0000 2012
pucv_cl,228809310,SANCHEZGIRALDEZ,380,606,297,Mon Dec 20 18:53:04 +0000 2010
pucv_cl,1.1629452038855E+018,Justme_0n1y,39,276,15,Sun Aug 18 04:32:12 +0000 2019
pucv_cl,1.02184650082402E+018,Lizbeth_2019,10,102,2,Tue Jul 24 19:56:05 +0000 2018
pucv_cl,1.10298689572489E+018,MarchantVaras,610,467,865,Tue Mar 05 17:39:03 +0000 2019
pucv_cl,82434213,LAURALECOURT,886,4946,967,Wed Oct 14 19:17:58 +0000 2009
pucv_cl,1.15311212883397E+018,becerra_herman,1,213,3,Mon Jul 22 01:18:50 +0000 2019
pucv_cl,2683351698,ValleJosias,38,1036,166,Sat Jul 26 21:34:14 +0000 2014
pucv_cl,1228899546,Alonso14834569,38,248,6,Fri Mar 01 03:23:00 +0000 2013
pucv_cl,1.13569472544346E+018,fipancu,855,2601,750,Mon Jun 03 23:48:17 +0000 2019
pucv_cl,8.50919863182905E+017,sebavasquez07,344,566,44,Sun Apr 09 03:54:39 +0000 2017
pucv_cl,445777470,jsilvavaras,9037,916,270,Sat Dec 24 21:22:09 +0000 2011
pucv_cl,8.26186278794244E+017,AbogadosRmz,3381,2314,283,Mon Jan 30 21:52:13 +0000 2017
pucv_cl,1.16140720315432E+018,negra06115909,1446,199,29,Tue Aug 13 22:40:29 +0000 2019
pucv_cl,8.52906958898299E+017,msmithjimenez,378,681,172,Fri Apr 14 15:30:40 +0000 2017
pucv_cl,1.10003456132353E+018,RODRIGOANDRSBU1,6,115,3,Mon Feb 25 14:07:31 +0000 2019
pucv_cl,271926340,vimeusach,5255,5001,3808,Fri Mar 25 13:17:00 +0000 2011
pucv_cl,1.1450917848439E+018,jadranka_rendic,60,118,8,Sat Jun 29 22:08:51 +0000 2019
pucv_cl,96682192,jbuzetanovoa,8,1850,146,Mon Dec 14 03:11:58 +0000 2009
pucv_cl,1.07876616345327E+018,vivip7345,0,29,2,Fri Dec 28 21:34:30 +0000 2018
pucv_cl,3047950301,HidalgoAbarca,1104,491,68,Fri Feb 20 20:31:03 +0000 2015
pucv_cl,1126742186,AlyAlyze5,710,377,35,Mon Jan 28 01:56:16 +0000 2013
pucv_cl,2236348687,fdmorici,20033,1294,4113,Sun Dec 08 17:27:40 +0000 2013
pucv_cl,165928160,ptoledoo,16942,501,386,Mon Jul 12 22:25:31 +0000 2010
pucv_cl,153571142,JJaika,988,1934,499,Tue Jun 08 22:26:02 +0000 2010
pucv_cl,7.77113922088342E+017,Pbrisuz,0,2138,43,Sat Sep 17 11:56:11 +0000 2016
pucv_cl,1.12795190079455E+018,bastinho17,28,91,12,Mon May 13 15:01:04 +0000 2019
pucv_cl,1.11855869481024E+018,ValeriaSGuerra,123,1126,302,Wed Apr 17 16:55:49 +0000 2019
pucv_cl,210550792,isar88888,1101,1603,295,Sun Oct 31 18:15:03 +0000 2010
pucv_cl,65726327,aleinadnat,187053,2349,2249,Fri Aug 14 20:24:44 +0000 2009
pucv_cl,1.15848961774365E+018,parque_ciencia,1,70,9,Mon Aug 05 21:27:03 +0000 2019
pucv_cl,55927257,JorgeOchoaP,366,195,40,Sat Jul 11 20:53:15 +0000 2009
pucv_cl,569462169,Oieeer03,1746,200,163,Wed May 02 20:00:55 +0000 2012
pucv_cl,8.92075683383575E+017,BinderCecilia,260,245,13,Mon Jul 31 17:33:11 +0000 2017
pucv_cl,1.14467291026469E+018,hugofelipeman,64,170,16,Fri Jun 28 18:24:23 +0000 2019
pucv_cl,126984110,fpezop,82,2604,114,Sat Mar 27 17:01:36 +0000 2010
pucv_cl,9.64166870537507E+017,Marie_Wauters_G,2673,2392,398,Thu Feb 15 15:57:50 +0000 2018
pucv_cl,1.14523768172052E+018,Javi_Javiera_,14,123,9,Sun Jun 30 07:48:35 +0000 2019
pucv_cl,454006687,anynegron,335,2173,198,Tue Jan 03 14:33:42 +0000 2012
pucv_cl,1.15726842796852E+018,Paolaro01696466,2,20,2,Fri Aug 02 12:34:29 +0000 2019
pucv_cl,50218506,cecarrami,1187,905,419,Wed Jun 24 04:54:01 +0000 2009
pucv_cl,586251122,Flavia0i,10496,704,384,Mon May 21 04:44:35 +0000 2012
pucv_cl,68425468,Fabi_Trigo,3150,1801,459,Mon Aug 24 14:55:44 +0000 2009
pucv_cl,117475406,andygaraycarrie,22309,1721,662,Thu Feb 25 17:41:03 +0000 2010
pucv_cl,54749926,katherineibanez,16842,3392,21775,Wed Jul 08 01:17:43 +0000 2009
pucv_cl,57955465,Pa__tty,48801,2649,85706,Sat Jul 18 15:24:40 +0000 2009
pucv_cl,1.13345917130163E+018,JuntosconelP,88,911,85,Tue May 28 19:44:59 +0000 2019
pucv_cl,153811390,senadis_gob,28568,2643,36803,Wed Jun 09 14:44:01 +0000 2010
pucv_cl,4115522715,ivangalavizmx,371,606,47,Thu Nov 05 00:03:23 +0000 2015
pucv_cl,386234246,buko6,608,391,40,Thu Oct 06 22:10:51 +0000 2011
pucv_cl,118826045,anigxi,562,246,103,Mon Mar 01 21:28:59 +0000 2010
pucv_cl,1.1420762182605E+018,Filii_Futuri,29,99,12,Fri Jun 21 14:26:03 +0000 2019
pucv_cl,88822742,rolfholzmann,6816,1573,777,Tue Nov 10 01:50:51 +0000 2009
pucv_cl,157481146,JaimeeLM,43,589,76,Sat Jun 19 23:43:20 +0000 2010
pucv_cl,1.15153471522627E+018,Dgonech,1098,511,90,Wed Jul 17 16:50:45 +0000 2019
pucv_cl,59976944,mslagos,16544,1546,3196,Sat Jul 25 04:14:02 +0000 2009
pucv_cl,108337481,SandraStephRd,951,614,224,Mon Jan 25 16:36:22 +0000 2010
pucv_cl,9.75779841294393E+017,mattias_______,1052,602,37,Mon Mar 19 17:03:38 +0000 2018
pucv_cl,1.15333596203181E+018,Farcodiubb,1813,4162,1036,Mon Jul 22 16:08:16 +0000 2019
pucv_cl,521353800,PedroPablo_AM,8412,1973,2072,Sun Mar 11 14:12:44 +0000 2012
pucv_cl,1.12977320681718E+018,gerardoubillas,2125,1687,150,Sat May 18 15:38:17 +0000 2019
pucv_cl,1.15338188159914E+018,SumoPrimero,85,82,87,Mon Jul 22 19:10:44 +0000 2019
pucv_cl,30927961,FreddyCornejo,954,915,402,Mon Apr 13 18:49:35 +0000 2009
pucv_cl,1.15465507424275E+018,Ale34557968,51,40,3,Fri Jul 26 07:29:56 +0000 2019
pucv_cl,138573269,rimatute,501,1431,439,Thu Apr 29 23:10:21 +0000 2010
pucv_cl,3043065021,birtiola,3871,391,24,Tue Feb 17 17:29:23 +0000 2015
pucv_cl,15640297,ritapia,7076,1965,661,Tue Jul 29 01:24:48 +0000 2008
pucv_cl,345634178,rodrigo_quiroz,120,3556,693,Sat Jul 30 22:51:17 +0000 2011
pucv_cl,1.14898104025138E+018,pucv_alimentos,32,44,30,Wed Jul 10 15:43:21 +0000 2019
pucv_cl,159549862,wilito_82,57,289,52,Fri Jun 25 17:58:43 +0000 2010
pucv_cl,1.1455165512836E+018,vinculafecsh,74,310,75,Mon Jul 01 02:16:43 +0000 2019
pucv_cl,4764972688,Vozdelosochenta,15,165,27,Sun Jan 10 14:16:05 +0000 2016
pucv_cl,164867066,vaanebrito,1434,109,709,Fri Jul 09 23:52:33 +0000 2010
pucv_cl,1.12840609260049E+018,RutYaseli,1,65,3,Tue May 14 21:05:52 +0000 2019
pucv_cl,117925658,McRabbity,841,367,104,Sat Feb 27 02:11:57 +0000 2010
pucv_cl,1.00906797975199E+018,CentroTriana,55,254,43,Tue Jun 19 13:38:48 +0000 2018
pucv_cl,221489207,mhmarmo,3253,898,158,Tue Nov 30 20:18:29 +0000 2010
pucv_cl,1.07335530090696E+018,HCNASH2,6815,978,127,Thu Dec 13 23:13:40 +0000 2018
pucv_cl,1.15276999584532E+018,Scarlet99502131,0,41,0,Sun Jul 21 02:39:19 +0000 2019
pucv_cl,1.08707052739777E+018,Juan_joseHz,160,817,41,Sun Jan 20 19:33:05 +0000 2019
pucv_cl,232047750,NicopaisaS,120248,822,1216,Thu Dec 30 03:52:18 +0000 2010
pucv_cl,1942429537,raymondrexL,1604,2995,296,Mon Oct 07 00:22:27 +0000 2013
pucv_cl,1.13890262776333E+018,inglesumce,123,328,50,Wed Jun 12 20:15:21 +0000 2019
pucv_cl,358486044,DaniOrtuzar,1435,585,362,Sat Aug 20 00:41:28 +0000 2011
pucv_cl,2685680581,replicantelegal,4312,486,2045,Sun Jul 27 18:19:38 +0000 2014
pucv_cl,1.12723236159329E+018,rodrigoe_gg,57,331,149,Sat May 11 15:21:52 +0000 2019
pucv_cl,57731320,fjcuevas,781,640,235,Fri Jul 17 19:23:38 +0000 2009
pucv_cl,1.12481974136805E+018,BibliotecaPere1,811,3610,911,Sat May 04 23:34:59 +0000 2019
pucv_cl,14617866,eduzamorano,1126,502,212,Thu May 01 18:47:45 +0000 2008
pucv_cl,2927217255,elleineocampo,15,919,53,Wed Dec 17 16:32:39 +0000 2014
